video,numFrame,seconds,fps,rfps,subset,featureFrame
UDDTR,1601.0,53.33,30.020626289143074,30.020626289143074,training,1547.67
CTOQR,885.0,29.46,30.04073319755601,30.04073319755601,training,855.5400000000001
HKSI2,733.0,30.5,24.0327868852459,24.0327868852459,training,702.5
NOJK1,970.0,32.29,30.040260142458965,30.040260142458965,training,937.7099999999999
RWPS8,832.0,27.79,29.93882691615689,29.93882691615689,training,804.21
Q8TB3,474.0,15.75,30.095238095238095,30.095238095238095,training,458.25
MFWQ7,732.0,29.25,25.025641025641026,25.025641025641026,training,702.75
PEKGD,166.0,5.5,30.181818181818183,30.181818181818183,training,160.5
00MFE,617.0,20.54,30.038948393378774,30.038948393378774,training,596.46
13IOT,475.0,31.62,15.02213788741303,15.02213788741303,training,443.38
IQM7A,926.0,30.88,29.987046632124354,29.987046632124354,training,895.12
ZYYKH,289.0,9.62,30.041580041580044,30.041580041580044,training,279.38
QZY6E,662.0,27.54,24.03776325344953,24.03776325344953,training,634.46
Y8M9P,933.0,31.08,30.019305019305023,30.019305019305023,training,901.9200000000001
RV11J,1208.0,40.29,29.982625961777117,29.982625961777117,training,1167.71
U45LK,839.0,34.88,24.053899082568805,24.053899082568805,training,804.12
40NIM,926.0,30.83,30.03567953292248,30.03567953292248,training,895.17
DSWWV,653.0,21.67,30.133825565297645,30.133825565297645,training,631.33
SNUVF,927.0,37.04,25.026997840172786,25.026997840172786,training,889.9599999999999
CU9RE,907.0,30.25,29.983471074380166,29.983471074380166,training,876.75
DH66I,961.0,32.04,29.99375780274657,29.99375780274657,training,928.96
QEXP4,750.0,24.96,30.048076923076923,30.048076923076923,training,725.0400000000001
WRXI4,939.0,31.29,30.009587727708535,30.009587727708535,training,907.71
OD1A5,1011.0,34.46,29.33836331979106,29.33836331979106,training,976.54
KEY1O,1032.0,34.38,30.0174520069808,30.0174520069808,training,997.62
3A4PE,1047.0,34.92,29.982817869415808,29.982817869415808,training,1012.08
VMI2D,1061.0,35.33,30.031135012737053,30.031135012737053,training,1025.67
BE43L,945.0,31.5,30.0,30.0,training,913.5
B9XZX,822.0,27.38,30.02191380569759,30.02191380569759,training,794.62
YSBN0,686.0,28.54,24.0364400840925,24.0364400840925,training,657.4599999999999
0TXYV,744.0,25.21,29.512098373661246,29.512098373661246,training,718.7900000000001
G4VTC,911.0,30.33,30.036267721727665,30.036267721727665,training,880.6700000000001
1M89F,229.0,22.12,10.35262206148282,10.35262206148282,training,206.88
NTYC3,918.0,36.67,25.034087810199072,25.034087810199072,training,881.33
2N5VN,708.0,29.5,24.0,24.0,training,678.5
CS01T,1043.0,34.75,30.014388489208635,30.014388489208635,training,1008.2500000000001
I6IPP,415.0,29.0,14.310344827586206,14.310344827586206,training,386.0
Q77UW,891.0,35.58,25.042158516020237,25.042158516020237,training,855.42
6LBDM,1295.0,51.75,25.02415458937198,25.02415458937198,training,1243.25
6JB5R,2429.0,161.75,15.017001545595054,15.017001545595054,training,2267.25
UC3EK,979.0,32.62,30.012262415695893,30.012262415695893,training,946.38
FJIMX,905.0,30.12,30.046480743691898,30.046480743691898,training,874.88
0ET8W,923.0,30.75,30.016260162601625,30.016260162601625,training,892.25
8NDRG,766.0,30.58,25.049051667756704,25.049051667756704,training,735.42
6GY1M,481.0,31.96,15.050062578222779,15.050062578222779,training,449.04
X62WQ,1193.0,19.88,60.01006036217304,60.01006036217304,training,1173.1200000000001
V2MHO,757.0,30.25,25.024793388429753,25.024793388429753,training,726.75
SODJP,702.0,28.04,25.035663338088447,25.035663338088447,training,673.96
64SL1,770.0,25.62,30.05464480874317,30.05464480874317,training,744.38
8XFAV,909.0,30.33,29.970326409495552,29.970326409495552,training,878.6700000000001
LBG7L,917.0,30.54,30.02619515389653,30.02619515389653,training,886.46
31TDO,1789.0,59.58,30.026854649211145,30.026854649211145,training,1729.42
K224I,912.0,30.38,30.01974983541804,30.01974983541804,training,881.62
92Q8F,854.0,28.42,30.04926108374384,30.04926108374384,training,825.5799999999999
2WH4F,915.0,30.5,30.0,30.0,training,884.5
G4NOT,727.0,30.25,24.03305785123967,24.03305785123967,training,696.75
TRFB0,967.0,32.25,29.984496124031008,29.984496124031008,training,934.75
05ZNF,924.0,30.92,29.88357050452781,29.88357050452781,training,893.0799999999999
YUGJJ,1135.0,37.83,30.00264340470526,30.00264340470526,training,1097.1699999999998
CI6H7,480.0,15.96,30.075187969924812,30.075187969924812,training,464.04
9NL5G,783.0,31.29,25.023969319271334,25.023969319271334,training,751.71
VKBIV,930.0,31.21,29.79814162127523,29.79814162127523,training,898.79
MVL2O,1149.0,38.29,30.00783494384957,30.00783494384957,training,1110.71
X2LBW,2043.0,68.08,30.008813160987074,30.008813160987074,training,1974.92
IV8MD,612.0,24.46,25.020441537203595,25.020441537203595,training,587.54
B61CP,708.0,23.58,30.025445292620866,30.025445292620866,training,684.42
XJVQL,600.0,19.96,30.06012024048096,30.06012024048096,training,580.04
FDNWD,593.0,23.67,25.052809463455848,25.052809463455848,training,569.3299999999999
S00C3,907.0,30.25,29.983471074380166,29.983471074380166,training,876.75
MDZVU,749.0,31.17,24.029515559833172,24.029515559833172,training,717.83
OMX6W,731.0,30.42,24.03024326101249,24.03024326101249,training,700.58
8JR94,489.0,32.38,15.101914762198888,15.101914762198888,training,456.62
K7PVL,743.0,30.96,23.998708010335918,23.998708010335918,training,712.0400000000001
Z1H81,526.0,31.54,16.67723525681674,16.67723525681674,training,494.46
55UAT,803.0,26.75,30.018691588785046,30.018691588785046,training,776.25
CBVUS,548.0,32.79,16.71241232082952,16.71241232082952,training,515.21
VGPCG,757.0,31.5,24.03174603174603,24.03174603174603,training,725.5
0FC0N,985.0,32.79,30.039646233607808,30.039646233607808,training,952.21
N7X3T,764.0,31.83,24.002513352183477,24.002513352183477,training,732.1700000000001
S4PLU,913.0,30.42,30.013149243918473,30.013149243918473,training,882.58
Y6MUU,1170.0,39.0,30.0,30.0,training,1131.0
XBB9P,519.0,21.58,24.050046339202968,24.050046339202968,training,497.42
LU3SU,936.0,31.17,30.028873917228104,30.028873917228104,training,904.83
G3A0B,708.0,23.58,30.025445292620866,30.025445292620866,training,684.42
8AKGE,649.0,26.96,24.072700296735903,24.072700296735903,training,622.04
EE8OB,609.0,20.29,30.014785608674224,30.014785608674224,training,588.7099999999999
4VYE5,2364.0,157.42,15.017151569050947,15.017151569050947,training,2206.58
FTWBB,911.0,30.33,30.036267721727665,30.036267721727665,training,880.6700000000001
2FLXE,150.0,14.58,10.2880658436214,10.2880658436214,training,135.42000000000002
GG1X2,706.0,26.21,26.93628386112171,26.93628386112171,training,679.79
G4IV1,636.0,21.21,29.985855728429986,29.985855728429986,training,614.79
R6QCQ,532.0,17.71,30.039525691699602,30.039525691699602,training,514.29
SIREU,160.0,5.29,30.245746691871457,30.245746691871457,training,154.71
9ONDD,957.0,31.88,30.018820577164366,30.018820577164366,training,925.12
2TU40,905.0,30.17,29.996685449121642,29.996685449121642,training,874.83
F08QY,311.0,12.92,24.071207430340557,24.071207430340557,training,298.08
3MPY7,890.0,29.62,30.047265361242403,30.047265361242403,training,860.38
9K2TY,920.0,30.62,30.045721750489875,30.045721750489875,training,889.38
AQXBN,306.0,29.75,10.285714285714286,10.285714285714286,training,276.25
FDIJX,419.0,16.88,24.822274881516588,24.822274881516588,training,402.12
6UDGS,734.0,24.42,30.057330057330056,30.057330057330056,training,709.58
4DZ33,1039.0,34.62,30.01155401502022,30.01155401502022,training,1004.38
N2XCF,1876.0,62.88,29.834605597964376,29.834605597964376,training,1813.1200000000001
LJ2OE,628.0,30.67,20.47603521356374,20.47603521356374,training,597.3299999999999
3O300,657.0,32.08,20.48004987531172,20.48004987531172,training,624.92
GMQBY,615.0,30.08,20.445478723404257,20.445478723404257,training,584.9200000000001
Q36FS,384.0,25.54,15.035238841033673,15.035238841033673,training,358.46
09F15,901.0,30.04,29.993342210386153,29.993342210386153,training,870.96
PUWX2,909.0,30.29,30.0099042588313,30.0099042588313,training,878.71
BDWIX,905.0,30.17,29.996685449121642,29.996685449121642,training,874.83
LNXMJ,883.0,29.42,30.01359619306594,30.01359619306594,training,853.58
VVCK0,983.0,32.75,30.015267175572518,30.015267175572518,training,950.25
QHU9R,727.0,30.17,24.096784885647992,24.096784885647992,training,696.8299999999999
490S2,870.0,29.0,30.0,30.0,training,841.0
D1C8J,962.0,32.08,29.987531172069826,29.987531172069826,training,929.92
TU1C9,917.0,30.58,29.98691955526488,29.98691955526488,training,886.42
VA8ZR,1088.0,37.08,29.341963322545848,29.341963322545848,training,1050.92
J3LZI,389.0,34.75,11.194244604316546,11.194244604316546,training,354.25
PQH3Q,696.0,29.0,24.0,24.0,training,667.0
HTCKH,544.0,18.12,30.022075055187635,30.022075055187635,training,525.88
SPUPH,371.0,12.33,30.089213300892133,30.089213300892133,training,358.67
FTETB,896.0,29.88,29.98661311914324,29.98661311914324,training,866.12
GNMBV,704.0,23.46,30.00852514919011,30.00852514919011,training,680.54
YT9AL,1415.0,56.54,25.02652989034312,25.02652989034312,training,1358.46
KO34N,771.0,30.79,25.04059759662228,25.04059759662228,training,740.21
8UGNK,842.0,28.17,29.889953851615193,29.889953851615193,training,813.83
61WBK,819.0,32.71,25.038214613268114,25.038214613268114,training,786.29
9SOKF,1023.0,34.08,30.01760563380282,30.01760563380282,training,988.9200000000001
XRI58,778.0,25.83,30.120015485869146,30.120015485869146,training,752.17
DSP2U,974.0,32.96,29.550970873786408,29.550970873786408,training,941.0400000000001
MURXK,872.0,29.04,30.02754820936639,30.02754820936639,training,842.9599999999999
AST4H,899.0,29.92,30.046791443850264,30.046791443850264,training,869.0799999999999
F3Y5H,1637.0,54.83,29.855918292905343,29.855918292905343,training,1582.1699999999998
QX33M,941.0,31.42,29.949077021005728,29.949077021005728,training,909.58
B2NAS,414.0,27.54,15.032679738562091,15.032679738562091,training,386.46
ZP4X6,777.0,25.88,30.023183925811438,30.023183925811438,training,751.12
H378S,305.0,29.67,10.27974384900573,10.27974384900573,training,275.33
X3FAP,1106.0,36.83,30.029866956285638,30.029866956285638,training,1069.17
PN7N9,894.0,30.04,29.760319573901466,29.760319573901466,training,863.96
5L04F,852.0,28.83,29.5525494276795,29.5525494276795,training,823.17
FWUV8,1107.0,36.88,30.01626898047722,30.01626898047722,training,1070.12
ATNBT,911.0,30.33,30.036267721727665,30.036267721727665,training,880.6700000000001
CMNU3,336.0,13.5,24.88888888888889,24.88888888888889,training,322.5
TKFY2,932.0,31.38,29.700446144040793,29.700446144040793,training,900.62
J76NX,951.0,31.71,29.99053926206244,29.99053926206244,training,919.2900000000001
RE2CX,837.0,27.88,30.02152080344333,30.02152080344333,training,809.12
CA7T0,1159.0,38.62,30.010357327809427,30.010357327809427,training,1120.3799999999999
IK72J,957.0000000000001,39.83,24.02711523976902,24.02711523976902,training,917.1700000000001
BA6DD,286.0,34.42,8.30912260313771,8.30912260313771,training,251.58
W3DYV,939.0,31.29,30.009587727708535,30.009587727708535,training,907.71
UJXBC,955.0,31.88,29.956085319949814,29.956085319949814,training,923.12
QO49P,334.0,15.08,22.148541114058354,22.148541114058354,training,318.91999999999996
3CFFJ,802.0,33.38,24.02636309167166,24.02636309167166,training,768.62
SD90M,819.0,32.71,25.038214613268114,25.038214613268114,training,786.29
QMTF2,695.0,23.12,30.060553633217992,30.060553633217992,training,671.88
Y8ON2,488.0,16.25,30.03076923076923,30.03076923076923,training,471.75
22FJU,779.0,30.67,25.39941310727095,25.39941310727095,training,748.33
V3CWF,802.0,26.71,30.026207412953948,30.026207412953948,training,775.29
LKJE2,1028.0,34.25,30.014598540145986,30.014598540145986,training,993.75
0UFGC,924.0,30.79,30.00974342318935,30.00974342318935,training,893.21
V2C4I,837.0,27.88,30.02152080344333,30.02152080344333,training,809.12
H1J19,913.0,30.5,29.934426229508198,29.934426229508198,training,882.5
ZUKHZ,541.0,18.0,30.055555555555557,30.055555555555557,training,523.0
S9SRM,755.0,31.42,24.029280712921704,24.029280712921704,training,723.5799999999999
SPDF6,900.0,30.0,30.0,30.0,training,870.0
B2GXG,1059.0,35.33,29.974525898669686,29.974525898669686,training,1023.67
V10LX,953.0,31.75,30.015748031496063,30.015748031496063,training,921.25
HJ2JO,890.0,29.62,30.047265361242403,30.047265361242403,training,860.38
9K4HS,634.0,26.04,24.347158218125962,24.347158218125962,training,607.96
LZTH6,383.0,12.75,30.03921568627451,30.03921568627451,training,370.25
DFD3T,978.0,32.58,30.018416206261513,30.018416206261513,training,945.4200000000001
RXJ04,1791.0,59.71,29.994975715960475,29.994975715960475,training,1731.29
KS29V,1802.0,60.04,30.013324450366422,30.013324450366422,training,1741.96
00N38,590.0,24.5,24.081632653061224,24.081632653061224,training,565.5
MMV3D,1472.0,49.08,29.991850040749796,29.991850040749796,training,1422.9199999999998
L2DR0,793.0,26.42,30.015140045420136,30.015140045420136,training,766.58
3DNW1,271.0,18.88,14.353813559322035,14.353813559322035,training,252.12
EJIKG,618.0,27.25,22.678899082568808,22.678899082568808,training,590.75
HJJ32,935.0,31.42,29.75811584977721,29.75811584977721,training,903.5799999999999
SLMQF,1001.0,33.38,29.98801677651288,29.98801677651288,training,967.62
LQO5R,1005.0,33.46,30.035863717872086,30.035863717872086,training,971.5400000000001
HAIVQ,934.0,31.21,29.92630567125921,29.92630567125921,training,902.79
92UB5,929.0,30.92,30.045278137128072,30.045278137128072,training,898.08
PP5KJ,576.0,27.96,20.600858369098713,20.600858369098713,training,548.0400000000001
Y6ZJI,530.0,31.79,16.67190940547342,16.67190940547342,training,498.21000000000004
P36YW,817.0,27.21,30.025725836089673,30.025725836089673,training,789.7900000000001
KEPDQ,152.0,5.04,30.158730158730158,30.158730158730158,training,146.96
QQUI7,918.0,30.58,30.019620667102682,30.019620667102682,training,887.42
K47J5,847.0,28.21,30.024813895781637,30.024813895781637,training,818.79
SXFG6,710.0,23.62,30.059271803556307,30.059271803556307,training,686.38
3CGO0,644.0,21.42,30.06535947712418,30.06535947712418,training,622.5799999999999
XNT6F,763.0,25.42,30.015735641227376,30.015735641227376,training,737.5799999999999
OLELC,480.0,15.96,30.075187969924812,30.075187969924812,training,464.04
7WJUW,1035.0,34.5,30.0,30.0,training,1000.5
7YMK9,1214.0,40.46,30.004943153732082,30.004943153732082,training,1173.54
KZ45F,927.0,30.88,30.019430051813472,30.019430051813472,training,896.12
9WLBQ,790.0,32.88,24.02676399026764,24.02676399026764,training,757.12
UKMK6,1658.0,55.25,30.009049773755656,30.009049773755656,training,1602.75
6HHCU,915.0,30.46,30.039395929087327,30.039395929087327,training,884.54
2RRSO,890.0,29.75,29.915966386554622,29.915966386554622,training,860.25
TW3RS,675.0,26.96,25.037091988130562,25.037091988130562,training,648.04
R0ZAU,135.0,16.17,8.348794063079776,8.348794063079776,training,118.82999999999998
KO80I,801.0,32.0,25.03125,25.03125,training,769.0
VMRAV,1156.0,38.54,29.994810586403737,29.994810586403737,training,1117.46
CNVZX,916.0,30.5,30.0327868852459,30.0327868852459,training,885.5
MJ1T7,914.0,30.46,30.00656598818122,30.00656598818122,training,883.54
XIUQJ,845.0,35.08,24.087799315849487,24.087799315849487,training,809.92
1BXYR,115.0,5.62,20.462633451957295,20.462633451957295,training,109.38
FDVBR,856.0,28.54,29.992992291520675,29.992992291520675,training,827.46
M5XBZ,933.0,31.08,30.019305019305023,30.019305019305023,training,901.9200000000001
CUII4,1207.0,40.25,29.987577639751553,29.987577639751553,training,1166.75
J88MJ,919.0,30.62,30.01306335728282,30.01306335728282,training,888.38
KR4EB,702.0,28.04,25.035663338088447,25.035663338088447,training,673.96
52MV9,1697.0,70.62,24.030019824412346,24.030019824412346,training,1626.3799999999999
JBHOL,310.0,20.58,15.063168124392616,15.063168124392616,training,289.42
WCERV,931.0,31.0,30.032258064516128,30.032258064516128,training,900.0
AF8IH,974.0,32.42,30.043183220234422,30.043183220234422,training,941.58
RUH7A,673.0,22.42,30.017841213202495,30.017841213202495,training,650.5799999999999
BPHWQ,926.0,31.0,29.870967741935484,29.870967741935484,training,895.0
94HKL,733.0,30.46,24.064346684175966,24.064346684175966,training,702.54
5D3X6,276.0,17.21,16.037187681580477,16.037187681580477,training,258.79
YX0RG,944.0,31.42,30.044557606619986,30.044557606619986,training,912.58
GZSTG,1214.0,40.42,30.03463631865413,30.03463631865413,training,1173.58
RZY2I,339.0,11.29,30.026572187776797,30.026572187776797,training,327.71000000000004
4L1E0,499.0,16.62,30.024067388688326,30.024067388688326,training,482.38
EW6RX,725.0,30.17,24.030493868080875,24.030493868080875,training,694.83
2EPFZ,960.0,31.92,30.075187969924812,30.075187969924812,training,928.08
293L4,1824.0,60.75,30.02469135802469,30.02469135802469,training,1763.25
3CTZL,818.0,27.25,30.01834862385321,30.01834862385321,training,790.75
RVKKS,862.0,28.71,30.02438174851968,30.02438174851968,training,833.2900000000001
HL4V4,989.0,33.08,29.897218863361548,29.897218863361548,training,955.92
NMC5N,952.0,31.88,29.86198243412798,29.86198243412798,training,920.12
MCNRZ,901.0,30.04,29.993342210386153,29.993342210386153,training,870.96
0O81T,932.0,31.04,30.02577319587629,30.02577319587629,training,900.96
5I330,512.0,17.04,30.046948356807512,30.046948356807512,training,494.96
J4VCR,707.0,29.46,23.99864222674813,23.99864222674813,training,677.54
HGK8M,910.0,30.29,30.042918454935624,30.042918454935624,training,879.71
VRY89,941.0,31.38,29.98725302740599,29.98725302740599,training,909.62
6PZJ3,925.0,30.79,30.042221500487173,30.042221500487173,training,894.21
MWUIN,615.0,20.5,30.0,30.0,training,594.5
W7WJR,765.0,30.54,25.049115913555994,25.049115913555994,training,734.46
YA7M0,355.0,47.21,7.519593306502859,7.519593306502859,training,307.78999999999996
WZRLQ,1047.0,34.88,30.017201834862384,30.017201834862384,training,1012.12
FOA8D,672.0,22.38,30.026809651474533,30.026809651474533,training,649.62
XI9FM,966.0,32.21,29.99068612232226,29.99068612232226,training,933.79
6SWTR,774.0,25.79,30.011632415664987,30.011632415664987,training,748.21
BRLNM,636.0,31.08,20.463320463320464,20.463320463320464,training,604.92
BLB6G,752.0,31.29,24.03323745605625,24.03323745605625,training,720.71
1XK68,800.0,31.96,25.031289111389235,25.031289111389235,training,768.04
LDST7,937.0,31.21,30.022428708747196,30.022428708747196,training,905.79
J7D0D,785.0,26.29,29.8592620768353,29.8592620768353,training,758.71
RQUGW,298.0,9.92,30.04032258064516,30.04032258064516,training,288.08
9A90E,782.0,31.25,25.024,25.024,training,750.75
C3JAS,1317.0,52.62,25.028506271379705,25.028506271379705,training,1264.38
TJHFA,1591.0,53.04,29.996229260935145,29.996229260935145,training,1537.96
8Z9GW,737.0,30.67,24.029996739484837,24.029996739484837,training,706.3299999999999
0XRD1,549.0,31.0,17.70967741935484,17.70967741935484,training,518.0
1GKWJ,1058.0,35.25,30.01418439716312,30.01418439716312,training,1022.75
7GIOE,846.0,33.79,25.036993193252442,25.036993193252442,training,812.21
NDLY5,917.0,30.58,29.98691955526488,29.98691955526488,training,886.42
5QXCO,1006.0,33.5,30.029850746268657,30.029850746268657,training,972.5
P2HRN,273.0,36.17,7.54769145700857,7.54769145700857,training,236.82999999999998
E2EHR,674.0,26.92,25.037147102526003,25.037147102526003,training,647.08
KAU5T,667.0,31.75,21.007874015748033,21.007874015748033,training,635.25
X95MU,1092.0,36.38,30.016492578339744,30.016492578339744,training,1055.62
0M1ZU,314.0,10.46,30.01912045889101,30.01912045889101,training,303.53999999999996
U2B8U,670.0,33.08,20.253929866989118,20.253929866989118,training,636.92
8XC4G,522.0,17.38,30.034522439585732,30.034522439585732,training,504.62
DQEC3,893.0,29.75,30.016806722689076,30.016806722689076,training,863.25
7B50N,817.0,30.38,26.892692560895327,26.892692560895327,training,786.62
MOREL,883.0,29.42,30.01359619306594,30.01359619306594,training,853.58
VQP1L,556.0,23.12,24.048442906574394,24.048442906574394,training,532.88
U7E1T,923.0,30.75,30.016260162601625,30.016260162601625,training,892.25
YOVS5,576.0,23.0,25.043478260869566,25.043478260869566,training,553.0
MEYZ5,900.0,29.96,30.040053404539385,30.040053404539385,training,870.04
YUCU2,1239.0,20.67,59.94194484760522,59.94194484760522,training,1218.33
NLWBW,1292.0,43.04,30.018587360594797,30.018587360594797,training,1248.96
75HNO,905.0,30.12,30.046480743691898,30.046480743691898,training,874.88
D7KU2,745.0,31.0,24.032258064516128,24.032258064516128,training,714.0
HGLHS,904.0,30.08,30.053191489361705,30.053191489361705,training,873.9200000000001
WCLGY,429.0,29.96,14.31909212283044,14.31909212283044,training,399.04
5EEFP,926.0,30.83,30.03567953292248,30.03567953292248,training,895.17
OSHMX,822.0,32.92,24.96962332928311,24.96962332928311,training,789.08
SMS5G,936.0,31.17,30.028873917228104,30.028873917228104,training,904.83
LDBDD,902.0,30.04,30.026631158455395,30.026631158455395,training,871.96
JA3MN,714.0,23.79,30.012610340479196,30.012610340479196,training,690.21
UTNL9,691.0,28.71,24.068268895855102,24.068268895855102,training,662.29
80ADD,905.0,30.17,29.996685449121642,29.996685449121642,training,874.83
Z6IAE,1116.0,37.17,30.02421307506053,30.02421307506053,training,1078.83
0NM06,946.0,31.5,30.03174603174603,30.03174603174603,training,914.5
X0CVU,1028.0,34.25,30.014598540145986,30.014598540145986,training,993.75
9AFQ7,1464.0,48.75,30.03076923076923,30.03076923076923,training,1415.25
IUXP8,690.0,28.62,24.10901467505241,24.10901467505241,training,661.38
2U0GH,810.0,32.38,25.015441630636193,25.015441630636193,training,777.62
TPW1Z,900.0,29.96,30.040053404539385,30.040053404539385,training,870.04
RRS54,901.0,30.04,29.993342210386153,29.993342210386153,training,870.96
HLUMT,722.0,30.04,24.034620505992013,24.034620505992013,training,691.96
10LP3,586.0,19.88,29.476861167002014,29.476861167002014,training,566.12
Z5AZW,911.0,30.33,30.036267721727665,30.036267721727665,training,880.6700000000001
CJ0U1,445.0,29.33,15.172178656665531,15.172178656665531,training,415.67
KGMA5,208.0,20.75,10.024096385542169,10.024096385542169,training,187.25
0TL9Y,957.0,31.88,30.018820577164366,30.018820577164366,training,925.12
A7BUX,977.0,32.58,29.987722529158994,29.987722529158994,training,944.42
BW5MF,612.0,20.38,30.029440628066734,30.029440628066734,training,591.62
A58I2,535.0,32.04,16.697877652933833,16.697877652933833,training,502.96
D8HN1,692.0,27.62,25.05430847212165,25.05430847212165,training,664.38
FQLS1,912.0,30.42,29.980276134122285,29.980276134122285,training,881.5799999999999
33OVO,908.0,30.25,30.016528925619834,30.016528925619834,training,877.75
XTACZ,898.0,29.92,30.013368983957218,30.013368983957218,training,868.08
5FDHU,1027.0,34.21,30.02046185325928,30.02046185325928,training,992.7900000000001
3V2HJ,346.0,21.58,16.033364226135312,16.033364226135312,training,324.42
63TU2,1016.0,34.62,29.3471981513576,29.3471981513576,training,981.38
OA6XR,923.0,30.75,30.016260162601625,30.016260162601625,training,892.25
27IOX,962.0,32.04,30.024968789013734,30.024968789013734,training,929.96
WTPQ6,186.0,16.12,11.538461538461538,11.538461538461538,training,169.88
9X8YH,109.0,3.58,30.446927374301676,30.446927374301676,training,105.42
E33IO,468.00000000000006,18.67,25.06695232994108,25.06695232994108,training,449.33000000000004
SG2HN,918.0,30.58,30.019620667102682,30.019620667102682,training,887.42
OOEME,927.0,30.92,29.980595084087966,29.980595084087966,training,896.0799999999999
54CFS,921.0,30.71,29.99023119505047,29.99023119505047,training,890.29
YHPLU,978.0,32.58,30.018416206261513,30.018416206261513,training,945.4200000000001
DYXY5,556.0,32.5,17.107692307692307,17.107692307692307,training,523.5
CF92N,929.0,30.92,30.045278137128072,30.045278137128072,training,898.08
N6XEV,275.0,36.5,7.534246575342466,7.534246575342466,training,238.5
3064K,827.0,27.54,30.029048656499636,30.029048656499636,training,799.4599999999999
JBY4E,961.0,32.04,29.99375780274657,29.99375780274657,training,928.96
CR1OK,612.0,20.38,30.029440628066734,30.029440628066734,training,591.62
WN7T3,921.0,30.71,29.99023119505047,29.99023119505047,training,890.29
6RXCP,726.0,29.12,24.93131868131868,24.93131868131868,training,696.88
8J723,937.0,38.92,24.07502569373073,24.07502569373073,training,898.08
X2GNB,809.0,32.33,25.023198267862668,25.023198267862668,training,776.67
2ZFNL,585.0,19.54,29.93858751279427,29.93858751279427,training,565.46
ODMAZ,703.0,29.46,23.862864901561437,23.862864901561437,training,673.54
XU2MV,1348.0,44.92,30.008904719501334,30.008904719501334,training,1303.08
YBZOU,873.0,34.88,25.02866972477064,25.02866972477064,training,838.12
243Y9,963.0,32.08,30.018703241895263,30.018703241895263,training,930.92
3MLVF,736.0,30.62,24.0365774003919,24.0365774003919,training,705.38
8VNSV,1195.0,40.83,29.26769532206711,29.26769532206711,training,1154.17
2D98B,480.0,16.0,30.0,30.0,training,464.0
5ZRFL,509.0,30.54,16.666666666666668,16.666666666666668,training,478.46000000000004
42SEP,740.0,24.62,30.056864337936634,30.056864337936634,training,715.38
NHLQ1,470.0,31.12,15.102827763496144,15.102827763496144,training,438.88
K0Y6X,1808.0,60.25,30.008298755186722,30.008298755186722,training,1747.75
CF9QP,923.0,30.75,30.016260162601625,30.016260162601625,training,892.25
X3KFE,936.0,31.83,29.4062205466541,29.4062205466541,training,904.17
O5D7S,675.0,22.5,30.0,30.0,training,652.5
EHT0A,587.0,24.42,24.037674037674037,24.037674037674037,training,562.58
DD9YS,459.0,30.38,15.108624094799211,15.108624094799211,training,428.62
VXNGC,909.0,30.29,30.0099042588313,30.0099042588313,training,878.71
GYRQH,941.0,31.33,30.03511011809767,30.03511011809767,training,909.67
UVQWW,722.0,24.04,30.033277870216306,30.033277870216306,training,697.9599999999999
GJC0W,928.0,30.92,30.01293661060802,30.01293661060802,training,897.08
65RS3,891.0,29.71,29.989902389767753,29.989902389767753,training,861.29
SFZ6Q,298.0,29.75,10.016806722689076,10.016806722689076,training,268.25
J1RLO,957.0,32.62,29.33782955242183,29.33782955242183,training,924.38
49ZI9,764.0,31.75,24.062992125984252,24.062992125984252,training,732.25
DED50,954.0,31.79,30.009436929852157,30.009436929852157,training,922.21
ZCOSY,623.0,30.38,20.506912442396313,20.506912442396313,training,592.62
P6SOI,736.0,32.12,22.914072229140725,22.914072229140725,training,703.88
W75CV,530.0,22.0,24.09090909090909,24.09090909090909,training,508.0
F31X6,348.0,28.08,12.393162393162394,12.393162393162394,training,319.92
91ZUX,933.0,31.08,30.019305019305023,30.019305019305023,training,901.9200000000001
MRSYL,793.0,26.42,30.015140045420136,30.015140045420136,training,766.58
1514T,727.0,24.21,30.028913672036346,30.028913672036346,training,702.79
4KO74,1030.0,34.29,30.037911927675708,30.037911927675708,training,995.71
L3F3M,755.0,31.46,23.998728544183088,23.998728544183088,training,723.54
S2IG2,1340.0,44.67,29.997761361092454,29.997761361092454,training,1295.33
G4WCE,1000.0000000000001,33.33,30.003000300030006,30.003000300030006,training,966.6700000000001
OSJW7,906.0,30.21,29.990069513406155,29.990069513406155,training,875.79
PHIRP,166.0,6.88,24.127906976744185,24.127906976744185,training,159.12
QCBIG,770.0,30.75,25.040650406504064,25.040650406504064,training,739.25
WT3IG,1091.0,36.38,29.9890049477735,29.9890049477735,training,1054.62
18FTZ,789.0,31.5,25.047619047619047,25.047619047619047,training,757.5
VNOB8,1084.0,36.08,30.044345898004437,30.044345898004437,training,1047.92
POHWK,911.0,30.38,29.986833443054643,29.986833443054643,training,880.62
7JSAI,909.0,30.25,30.049586776859503,30.049586776859503,training,878.75
HOZ76,917.0,30.54,30.02619515389653,30.02619515389653,training,886.46
1SVJS,190.0,7.88,24.111675126903553,24.111675126903553,training,182.12
T0HLX,792.0,31.62,25.047438330170777,25.047438330170777,training,760.38
BM9H4,595.0,19.83,30.00504286434695,30.00504286434695,training,575.17
O4P08,883.0,30.21,29.228732207878185,29.228732207878185,training,852.79
